"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"RAB20",1.14299954166281,6.26479036821517,2.95317982028423,0.00426325831209913,0.929390312037611,-2.54036257995121,"RAB20"
"PA2G4",1.2309739184316,5.29605810051585,2.9440269554787,0.00437701527878313,0.935001639460133,-2.73534097631513,"PA2G4"
"LMO2",-1.23723942995099,5.6416719096739,-2.93983866005988,0.00443000119076192,0.935001639460133,-2.67459266320279,"LMO2"
"THSD7A",-1.12574824684635,6.55917605321638,-2.93942910398356,0.00443521419885697,0.935001639460133,-2.55695673956333,"THSD7A"
"BZW2",-1.19623316183232,4.7233581534996,-2.93108794118935,0.0045426270101143,0.937285897860915,-2.82204963737169,"BZW2"
"TRAPPC3",1.11025220177944,5.3818604580992,2.92488171989171,0.00462410298003953,0.937285897860915,-2.72345317878747,"TRAPPC3"
"ACTB",0.636424275667934,11.6757568598711,2.92336654050698,0.00464419860682177,0.937285897860915,-2.11080940329199,"ACTB"
"SIRT1",1.02148983136745,5.83559459898425,2.91945875348528,0.00469640035013434,0.937285897860915,-2.65272070954427,"SIRT1"
"CES1",1.25943823888795,5.03471873771402,2.91581935841698,0.00474550410220894,0.937285897860915,-2.80967298090911,"CES1"
"PDCD6",-1.10399379360528,5.13583204676348,-2.91051762776003,0.00481788612929921,0.937285897860915,-2.78329743328621,"PDCD6"
"CAVIN2",-1.2400331295638,5.46570911647209,-2.90839010527349,0.00484721795159026,0.937285897860915,-2.74287584901411,"CAVIN2"
"ITGBL1",1.59472227490023,5.14200022347795,2.90715706106634,0.00486429317010384,0.937285897860915,-2.80260537704957,"ITGBL1"
"DTWD1",1.05439655667857,5.39854243727899,2.90561191256654,0.00488576885874122,0.937285897860915,-2.75022330966468,"DTWD1"
"RASGEF1B",1.04627007572569,6.9567989978104,2.89863722102719,0.00498380287133281,0.940290087361686,-2.57089625239126,"RASGEF1B"
"MRPL41",0.978968118854818,6.33084748200352,2.89438892210317,0.0050444024435654,0.940290087361686,-2.64470478468678,"MRPL41"
"TTF2",1.07865466908213,5.23782476852027,2.89369396927607,0.00505438005053805,0.940290087361686,-2.79796831920665,"TTF2"
"LRRCC1",1.14299452652564,4.91837828243375,2.89057345795868,0.0050994069521645,0.940290087361686,-2.84513158136969,"LRRCC1"
"PBX3",0.954938520610046,7.20838949764367,2.8866781436805,0.00515613323792835,0.940290087361686,-2.53564581109922,"PBX3"
"DCTPP1",-1.23232243230061,4.65722442255114,-2.88399708130174,0.00519551445268654,0.940290087361686,-2.90904168180328,"DCTPP1"
"CSRNP3",-1.09135456222803,5.73601464139244,-2.87499714647136,0.00532974971726595,0.949081197544949,-2.74135430999955,"CSRNP3"
"VAT1L",-1.14803633751449,4.69505464086175,-2.87411787389674,0.00534303426474429,0.949081197544949,-2.89123063581637,"VAT1L"
"PML",1.01058751875567,5.51305147887724,2.87036740793169,0.00540004202026798,0.950407395567164,-2.78133413875635,"PML"
"DCXR",1.11038783544706,5.23265657716882,2.86662213092114,0.00545753005835582,0.951793242177255,-2.82393856167386,"DCXR"
"ANXA3",-1.11732826507849,5.17921672890899,-2.8583937371541,0.00558581806480803,0.95671635557077,-2.84105844597592,"ANXA3"
"MRPS6",-1.0519888929357,6.64904862182489,-2.85439525628174,0.00564915594680294,0.95671635557077,-2.64721039936414,"MRPS6"
"COL5A2",0.953237700434534,7.01705505880353,2.85243101922689,0.00568051214079037,0.95671635557077,-2.62099610218512,"COL5A2"
"RRAGC",1.04893652740216,5.47075218986669,2.84989321039977,0.00572126193215079,0.95671635557077,-2.81828527825691,"RRAGC"
"PARVB",-1.13550639489838,6.19785688804428,-2.8474688763246,0.00576044090626891,0.95671635557077,-2.72394441287173,"PARVB"
"AC024901.1",1.23232991142637,4.60722867498943,2.87147878801901,0.00590087072963062,0.95671635557077,-2.97766716100793,"AC024901.1"
"ACKR3",1.12201051187756,6.89149283304071,2.83770930637386,0.00592067445669757,0.95671635557077,-2.66944458976249,"ACKR3"
"ITM2A",-1.15410105395629,6.06696825070647,-2.83768557416698,0.00592106904528882,0.95671635557077,-2.76531551660464,"ITM2A"
"MINK1",0.989518642473808,5.62374452994675,2.8323479299477,0.00601043387428785,0.95671635557077,-2.8202323944703,"MINK1"
"SCP2",1.047448008863,6.23886229311963,2.83226392439798,0.00601185019293589,0.95671635557077,-2.73514735567151,"SCP2"
"EPAS1",-0.71099141195614,9.58732312672514,-2.82442065839792,0.00614544694765258,0.95671635557077,-2.44407919849934,"EPAS1"
"ADIRF",0.76777214435734,10.2861649223205,2.82152352850431,0.00619548127937824,0.95671635557077,-2.40005657246322,"ADIRF"
"NRXN1",-1.01010342834714,6.91770139018668,-2.80941256802783,0.00640872282568739,0.95671635557077,-2.72900179389889,"NRXN1"
"ST8SIA6",-1.42842165565925,5.93143178988427,-2.80937318147403,0.00640942718725971,0.95671635557077,-2.82693123930299,"ST8SIA6"
"KCNMB1",0.984559796640077,6.35656609092209,2.80337458882545,0.00651753591778178,0.95671635557077,-2.76439554237419,"KCNMB1"
"FAM208A",0.905902371229921,6.62777462450785,2.80267316741724,0.00653028595972516,0.95671635557077,-2.73883769292895,"FAM208A"
"MT1X",1.33041040349682,6.19994150360831,2.79811072113893,0.00661378019692795,0.95671635557077,-2.80448112421332,"MT1X"
"SDHB",1.042455849621,5.26388466503229,2.7977129422461,0.00662110593900233,0.95671635557077,-2.92044641020992,"SDHB"
"CHIC1",-0.930772270416375,6.30827296245343,-2.79734322773271,0.00662792150978105,0.95671635557077,-2.78153032045152,"CHIC1"
"PCDH18",1.04829481216847,5.94765014566448,2.79602264329513,0.00665231869808424,0.95671635557077,-2.83648682158761,"PCDH18"
"ATPAF1",1.05627210012688,5.59890253917787,2.79587559732351,0.00665504039991358,0.95671635557077,-2.87580070287633,"ATPAF1"
"PDCD10",1.03033979107275,5.85617755568521,2.79551287182609,0.00666175852683696,0.95671635557077,-2.84676477906576,"PDCD10"
"SCUBE3",1.09240291255328,5.44129993315656,2.79233453163201,0.00672089217517805,0.95671635557077,-2.90383620141232,"SCUBE3"
"SOX6",0.898878160991415,8.18759922622183,2.78707181338779,0.00681986634375521,0.95671635557077,-2.58791112328706,"SOX6"
"C16orf45",0.988226443923301,6.65262672877969,2.78393052349311,0.00687957913273364,0.95671635557077,-2.76893150641256,"C16orf45"
"SPRED2",-1.03082049550363,6.05020917726438,-2.78239890157695,0.00690886735083366,0.95671635557077,-2.83198015135305,"SPRED2"
"CHCHD1",1.12663563805206,4.67884259635811,2.78022078051306,0.00695071517276643,0.95671635557077,-3.03445443550917,"CHCHD1"
"ABCA5",0.936616320324296,6.75762753899341,2.77684635682257,0.00701600661334463,0.95671635557077,-2.75912217629093,"ABCA5"
"PFN1",0.814324169527454,7.94190310244358,2.77513805192701,0.00704927446466373,0.95671635557077,-2.66995970773525,"PFN1"
"PPP1R8",-1.07427924924863,5.37319606754892,-2.77476634116995,0.00705653236396908,0.95671635557077,-2.94326417334959,"PPP1R8"
"TMOD1",0.8517889320414,7.54228384766865,2.77392128553115,0.0070730581386059,0.95671635557077,-2.70447534259787,"TMOD1"
"GLUD1",0.935762587506681,6.79589052833571,2.77085057002134,0.00713340775061183,0.95671635557077,-2.76820437027991,"GLUD1"
"TMEM131L",0.971681857630984,7.70785150759642,2.76984603284915,0.00715325243020717,0.95671635557077,-2.67791985350392,"TMEM131L"
"KIRREL3",1.12948248488028,5.17727159443445,2.76568667039713,0.00723596054600308,0.95671635557077,-2.9667441343019,"KIRREL3"
"ALX3",1.15624222930189,5.68907258551353,2.76361608252194,0.00727745968488032,0.95671635557077,-2.90918334269265,"ALX3"
"CUTA",0.954562839250302,5.89721900301493,2.76121808414133,0.00732579332346921,0.95671635557077,-2.87653345832193,"CUTA"
"PDE10A",-1.0441560843033,6.49516945373726,-2.76021446082817,0.00734610934365938,0.95671635557077,-2.81262647462436,"PDE10A"
"LIMCH1",-1.02100336543743,7.72647056796307,-2.75821837121471,0.00738666902726543,0.95671635557077,-2.72561213082491,"LIMCH1"
"SCN3A",-1.06145702163588,5.47400268111541,-2.75606230148868,0.00743070980921834,0.95671635557077,-2.94506462242063,"SCN3A"
"HYAL2",-1.18092770106118,5.59053975284938,-2.75214192396609,0.00751140578693933,0.960658724110961,-2.94663569092652,"HYAL2"
"COL14A1",0.846586811757338,7.76339195036774,2.74190057657532,0.00772601142609434,0.977139370468675,-2.71536059585734,"COL14A1"
"TGFB2",1.08467746119688,5.09602345057567,2.73806558215398,0.00780780663946847,0.977139370468675,-3.01112385126191,"TGFB2"
"PMM2",1.10284913194856,5.5605236781309,2.73701931808853,0.00783025917690416,0.977139370468675,-2.9621016109054,"PMM2"
"TMTC2",-1.01209125122138,6.4799856264366,-2.73178977847628,0.00794337161044725,0.977139370468675,-2.85823547623813,"TMTC2"
"PINK1",-0.998498672861951,5.98255280705084,-2.72772851906263,0.00803224339760309,0.977139370468675,-2.93414161538925,"PINK1"
"SLC7A5",-1.14173285045075,6.04831540549939,-2.72758872612048,0.00803531858304011,0.977139370468675,-2.91147738860276,"SLC7A5"
"LBR",0.992481953238664,5.84155560142441,2.72582107397424,0.0080742966212146,0.977139370468675,-2.93148127192047,"LBR"
"PELI1",-1.13470287005191,7.03852173164745,-2.72542298972503,0.00808309848627691,0.977139370468675,-2.84002035455703,"PELI1"
"CEBPD",0.858626488460424,8.72864967573103,2.7247190564682,0.00809868431528979,0.977139370468675,-2.69637063228556,"CEBPD"
"YPEL3",0.891482346803774,6.42608916977407,2.71465040814714,0.00832464179972629,0.98883737611411,-2.90158090605006,"YPEL3"
"WBP4",0.941572349347346,5.8281981467853,2.71307855314301,0.00836043214221432,0.98883737611411,-2.96921917010225,"WBP4"
"IDH3A",0.976652510921896,5.7685715218829,2.71277890556686,0.00836727089640818,0.98883737611411,-2.98925245574394,"IDH3A"
"ASXL1",0.865645176244396,7.44561533337257,2.70378097475386,0.00857502310050567,0.98883737611411,-2.82991604956431,"ASXL1"
"SLMAP",0.762118030171705,8.78834797816621,2.70239164563431,0.00860751762717017,0.98883737611411,-2.71842693601414,"SLMAP"
"ASCC3",0.867402065040897,7.50368365630971,2.7020071644665,0.0086165299571793,0.98883737611411,-2.81636108162461,"ASCC3"
"ARL17B",-1.21234215901103,5.73931184734729,-2.70052447136132,0.00865136534869273,0.98883737611411,-2.99201244677647,"ARL17B"
"FARP1",0.86589556716646,7.81211188753515,2.69902252270796,0.00868678415674728,0.98883737611411,-2.7873808397654,"FARP1"
"SLC1A1",-1.05882772568964,5.44087885340569,-2.69895793400306,0.00868831024501496,0.98883737611411,-3.01246186848636,"SLC1A1"
"LCMT1",0.964298328840076,6.0042930594185,2.69799512889509,0.00871108822786096,0.98883737611411,-2.96509780146143,"LCMT1"
"ATP5MD",1.0437329808606,5.40720156165474,2.69357830232627,0.00881628125686407,0.993868618555564,-3.04996026676579,"ATP5MD"
"REXO2",0.99438090574156,5.56759607803082,2.69179731503914,0.00885902490476446,0.993868618555564,-3.02607565352667,"REXO2"
"TRAPPC1",1.05366767446172,4.78200414431813,2.68645003808098,0.00898849771602125,0.999012655624892,-3.13471882954661,"TRAPPC1"
"ZFYVE28",-1.01977593232786,5.88889297744269,-2.68074451607122,0.00912854550205855,0.999012655624892,-3.00105200177421,"ZFYVE28"
"C11orf96",0.696407608508251,10.7207745965043,2.67484642269026,0.00927540848103491,0.999012655624892,-2.66157082836128,"C11orf96"
"UBL5",1.05356308218686,5.48062017451705,2.67394192374211,0.00929812002236039,0.999012655624892,-3.07020316694199,"UBL5"
"TPST1",0.990797355380426,6.12991755706083,2.6735251831606,0.00930860122306555,0.999012655624892,-2.98945760162343,"TPST1"
"TEAD3",0.912908085143052,6.38686650411256,2.67169799832883,0.00935468287436796,0.999012655624892,-2.96952768663712,"TEAD3"
"B4GALNT3",1.20648543607217,4.92848579568566,2.66964669310596,0.00940666440756301,0.999012655624892,-3.13728752886746,"B4GALNT3"
"AASS",1.11740695525226,5.89602067281696,2.66694484089814,0.00947553276192519,0.999012655624892,-3.00996440648168,"AASS"
"NRDC",0.943705598838831,7.25109275654414,2.66345174842146,0.00956524983187206,0.999012655624892,-2.90997562396688,"NRDC"
"ABI1",0.867844696160745,6.93176794250069,2.65624201349338,0.00975287585475113,0.999012655624892,-2.94750019304268,"ABI1"
"PLN",1.13084014832082,6.50344476622212,2.65426597923492,0.00980488174418406,0.999012655624892,-2.99164977165845,"PLN"
"CACNA2D3",0.798464814360847,8.12265374480062,2.65126504360733,0.00988434405286365,0.999012655624892,-2.84563245052009,"CACNA2D3"
"FAM20C",0.972318899170949,6.59629355458977,2.65107578174008,0.0098893751388368,0.999012655624892,-2.97316099736131,"FAM20C"
"CYBRD1",0.885212114133651,6.78225587892892,2.64888046687639,0.00994790294972102,0.999012655624892,-2.97084609716827,"CYBRD1"
"SNX6",0.888463459935748,6.85392847552051,2.64783999898842,0.00997575207066236,0.999012655624892,-2.9673716237042,"SNX6"
"MYL6",0.699214068324461,9.73215619942343,2.64040209777277,0.0101769089747872,0.999012655624892,-2.77384080961473,"MYL6"
"ZNF846",1.02434855594047,5.74374097771306,2.63773250751287,0.0102500022688905,0.999012655624892,-3.07066113401614,"ZNF846"
"TRIM65",1.10412909405919,4.53092527321393,2.63342316505405,0.0103689993026915,0.999012655624892,-3.2561330637761,"TRIM65"
"DDT",0.951645490095833,5.65819500823822,2.63128182582304,0.0104285953515376,0.999012655624892,-3.112882796787,"DDT"
"PPARGC1A",1.05101978915455,5.7277672010503,2.62972425270408,0.010472139819,0.999012655624892,-3.08825339886498,"PPARGC1A"
"ZBTB16",0.762071753836526,10.0139123136032,2.62537395163305,0.0105946358340357,0.999012655624892,-2.78116641707204,"ZBTB16"
"ARHGAP1",0.956995927077454,6.12717191277789,2.62293354574756,0.0106639213152502,0.999012655624892,-3.05750432628616,"ARHGAP1"
"CDHR3",-1.05302613435435,4.88470224863426,-2.62222356760744,0.0106841554025563,0.999012655624892,-3.18138751804829,"CDHR3"
"GALNT18",-0.894759474398828,7.82441814416175,-2.62136241110684,0.0107087447946695,0.999012655624892,-2.92837620821857,"GALNT18"
"IFI6",-1.08390212292459,5.64532115858852,-2.62031349553016,0.0107387648481512,0.999012655624892,-3.12260758602969,"IFI6"
"TANGO2",0.999974595744547,5.4578309368199,2.6189286175004,0.0107785172054717,0.999012655624892,-3.13510411408381,"TANGO2"
"STK10",-1.09132330592491,5.53228284182366,-2.61829332184156,0.0107967977657452,0.999012655624892,-3.12853851227254,"STK10"
"PODXL",-1.0301113455289,6.63209477101056,-2.61552551211079,0.0108767700344871,0.999012655624892,-3.04565904163483,"PODXL"
"SLC41A2",1.06744264743988,5.36549245290823,2.61529330448691,0.0108835037563621,0.999012655624892,-3.16008931554464,"SLC41A2"
"HSPA13",-0.987042190588856,5.32569127249197,-2.61377713354302,0.0109275638418272,0.999012655624892,-3.15584917862211,"HSPA13"
"ACTG2",1.04848381813666,6.95602266407949,2.60659315108074,0.0111385396026978,0.999012655624892,-3.01083618275615,"ACTG2"
"NOL3",0.966552598795078,5.69997658399791,2.60552125941367,0.0111703332410062,0.999012655624892,-3.1399635498435,"NOL3"
"LINC02398",1.0580505594096,4.51502260291052,2.62616499400077,0.0113207547224881,0.999012655624892,-3.28590118403897,"LINC02398"
"BAG6",0.942951749651614,5.61759914222218,2.60018432844908,0.0113298617092953,0.999012655624892,-3.14642531227908,"BAG6"
"MAP7D3",0.931764703368678,5.75426710438014,2.59893218461733,0.0113675879870423,0.999012655624892,-3.13830133105866,"MAP7D3"
"DSEL",1.0654241693654,4.90239998684013,2.59550676046692,0.0114713763929875,0.999012655624892,-3.24546728012757,"DSEL"
"S1PR3",0.989834399300651,6.54918476054558,2.59410860089049,0.0115139860998842,0.999012655624892,-3.07775988608306,"S1PR3"
"CKAP5",0.948238573664923,5.63001125350903,2.5883295886406,0.0116916305349153,0.999012655624892,-3.15374389132774,"CKAP5"
"TRAF7",1.02225981156106,5.11748982633177,2.58385805348049,0.0118307834455215,0.999012655624892,-3.22960575684603,"TRAF7"
"ADGRL2",-0.888706542105871,7.39710709363334,-2.58074749428915,0.0119284659068403,0.999012655624892,-3.01620143265736,"ADGRL2"
"LIX1L",0.885856844215611,6.04070889334368,2.57959229441386,0.0119649287897882,0.999012655624892,-3.12830865855927,"LIX1L"
"ALPL",-1.1378673575409,5.98498670351688,-2.57576442929784,0.0120864743148552,0.999012655624892,-3.15888379625077,"ALPL"
"ADH1B",1.16343840932894,5.9909831401592,2.56400197895383,0.0124669899442044,0.999012655624892,-3.15999265974334,"ADH1B"
"ZNF827",1.04709770121002,5.25941387549592,2.56265648600739,0.0125112001831489,0.999012655624892,-3.2307934032475,"ZNF827"
"S100A6",0.844068524613702,9.27687834281782,2.56183846544255,0.0125381479669876,0.999012655624892,-2.94348243399753,"S100A6"
"TMEM87A",0.890451957398931,6.68003176498433,2.56145216838698,0.0125508918585998,0.999012655624892,-3.11104479833756,"TMEM87A"
"CAST",0.686658990701268,7.95298519835172,2.55919354075176,0.0126256384000899,0.999012655624892,-3.01978061951071,"CAST"
"FMO3",1.0073044533669,4.67690319110397,2.5583874681095,0.0126524116796932,0.999012655624892,-3.31782205567688,"FMO3"
"PDIA5",0.912002284475337,5.78875781311963,2.54841826947477,0.0129878014950256,0.999012655624892,-3.19487485170806,"PDIA5"
"PRUNE2",0.851674744580063,8.36518111402684,2.54471907437926,0.0131142809517357,0.999012655624892,-2.99477950076811,"PRUNE2"
"PLAGL1",-0.973915086959526,5.57861640604421,-2.54289713231107,0.0131769830239314,0.999012655624892,-3.22132567901178,"PLAGL1"
"TCEA2",-0.962855281435834,5.191660401192,-2.54124858644746,0.0132339508088105,0.999012655624892,-3.2746093216205,"TCEA2"
"DGKI",-1.07318468552439,5.84889109384187,-2.53976453840504,0.0132854242214154,0.999012655624892,-3.21085087098518,"DGKI"
"RUNDC3B",-1.01934702416605,5.39193507005498,-2.53973530622117,0.0132864399366296,0.999012655624892,-3.25304356921548,"RUNDC3B"
"ID1",-0.994085716058241,7.01388037253983,-2.53885766800311,0.0133169674314367,0.999012655624892,-3.1288166883854,"ID1"
"FBN1",0.957001832032636,6.38468127557917,2.53746457126765,0.0133655545032651,0.999012655624892,-3.16673375767201,"FBN1"
"HIST2H2BE",1.02545772270072,4.96430889745941,2.53311017342772,0.0135184562971168,0.999012655624892,-3.31246825540413,"HIST2H2BE"
"OCLN",-1.10440760851385,5.08595353767925,-2.52994793841051,0.013630483437241,0.999012655624892,-3.29978857279851,"OCLN"
"PLP2",1.0215941612226,5.61745523953748,2.52489651733387,0.0138111761189672,0.999012655624892,-3.25274506804047,"PLP2"
"RAB29",1.06630879780644,4.59599448456668,2.52281834031144,0.0138861389151379,0.999012655624892,-3.36530839927699,"RAB29"
"FAM174B",-0.90291088955055,5.94956474520386,-2.51672839547988,0.0141079290020466,0.999012655624892,-3.23861513658705,"FAM174B"
"MTSS1",0.931156450136303,6.76255865433281,2.51531017535002,0.0141600353756856,0.999012655624892,-3.15644631723579,"MTSS1"
"IQGAP1",0.698083152687116,8.14441659000789,2.50123289480264,0.0146867243805642,0.999012655624892,-3.09901709282694,"IQGAP1"
"CYP7B1",0.852388171992672,7.19492117377529,2.49262754275317,0.0150173066966513,0.999012655624892,-3.17124143360634,"CYP7B1"
"ROMO1",1.04074221469188,5.19699269775174,2.49259899742643,0.0150184143410574,0.999012655624892,-3.33114807018412,"ROMO1"
"RHEB",0.857375229834657,7.06048006336093,2.49093666960461,0.0150830445386852,0.999012655624892,-3.19157275213612,"RHEB"
"THBS2",1.28931442820012,4.74898382018378,2.48960249130031,0.0151350973375892,0.999012655624892,-3.38726339256546,"THBS2"
"LRP11",-0.938702525627286,4.97094301483617,-2.48924390319198,0.0151491151253002,0.999012655624892,-3.36106570815822,"LRP11"
"NBPF15",0.913667748296064,5.44354589189048,2.48579100882373,0.0152846929901906,0.999012655624892,-3.3131056292546,"NBPF15"
"FILIP1L",0.848687398820566,6.57805914409301,2.48571726785273,0.0152876002886639,0.999012655624892,-3.22145196279053,"FILIP1L"
"HIBCH",-1.02448175466813,7.01078424598711,-2.48363462030117,0.0153699159546923,0.999012655624892,-3.19255821298828,"HIBCH"
"CTPS1",0.944057247399927,5.77170120053887,2.48348752302388,0.015375744941793,0.999012655624892,-3.28533324581412,"CTPS1"
"XAF1",-0.966011289666014,5.83449859657062,-2.48170887460037,0.0154463844405116,0.999012655624892,-3.29115861767393,"XAF1"
"PCAT19",-1.05934360440119,4.7134764521342,-2.50014970154658,0.0156104421711227,0.999012655624892,-3.41673221248374,"PCAT19"
"SNAPC3",0.892372134620373,6.0581303700941,2.47674870589067,0.0156449222834428,0.999012655624892,-3.275527067434,"SNAPC3"
"KAT5",0.90501541335192,5.35089373476255,2.47532265280652,0.0157024248780106,0.999012655624892,-3.33752187671006,"KAT5"
"TMLHE",0.952413042748774,5.65071783801965,2.47464455483342,0.0157298343000537,0.999012655624892,-3.30061076204249,"TMLHE"
"MTUS1",0.706555636626637,8.29895681868648,2.47432097471248,0.0157429288845158,0.999012655624892,-3.13466174304243,"MTUS1"
"SHANK3",-0.930173221756302,5.68481592730169,-2.46432596309706,0.0161522580141649,0.999012655624892,-3.3268331300823,"SHANK3"
"RHOT1",0.838662699563094,6.60876733210957,2.46413230429243,0.0161602824712505,0.999012655624892,-3.2481985724063,"RHOT1"
"TMEM59",0.822087278083868,6.82014906882156,2.46298822312199,0.016207761731973,0.999012655624892,-3.24895928518028,"TMEM59"
"ZNF562",-0.927593403233533,5.51670246047281,-2.46184875638282,0.0162551738888067,0.999012655624892,-3.34142043556501,"ZNF562"
"SPRY1",-1.07283294491797,5.39727475985758,-2.46030260142368,0.0163197069754639,0.999012655624892,-3.36256911928839,"SPRY1"
"CETN3",-0.984756740084293,4.66872616062828,-2.4597724119742,0.0163418887808048,0.999012655624892,-3.43869201003215,"CETN3"
"AC104574.2",1.08848600392246,4.3220684064417,2.48028058609167,0.0164075554132194,0.999012655624892,-3.49236771716083,"AC104574.2"
"CCDC71L",0.951523941669096,4.98149725092195,2.45736757044881,0.0164428413382986,0.999012655624892,-3.40486097318904,"CCDC71L"
"URB1",-0.931895423669657,5.42053853219284,-2.45709881804044,0.0164541579462554,0.999012655624892,-3.35385176235048,"URB1"
"STX8",0.80894741466675,7.02134103825292,2.45430819465835,0.0165720788864213,0.999012655624892,-3.24054333972289,"STX8"
"SLIT2",1.02476444606207,5.36857418052095,2.45381582667495,0.0165929629331949,0.999012655624892,-3.3747193834466,"SLIT2"
"NCSTN",0.929889957643288,5.13349240318087,2.45360250430175,0.0166020184394462,0.999012655624892,-3.38991462158291,"NCSTN"
"RAVER2",-0.92408580473072,5.56095371743603,-2.45343263715741,0.0166092324463683,0.999012655624892,-3.34652424626243,"RAVER2"
"ATRNL1",-0.943986593933932,5.62419337121454,-2.4507526273913,0.0167234211306856,0.999012655624892,-3.34883256869699,"ATRNL1"
"PHC2",0.905749853419145,7.08045661049797,2.44988910991744,0.0167603631511237,0.999012655624892,-3.24536336481492,"PHC2"
"AKAP1",0.816538716479021,6.90319837347855,2.44892598063043,0.016801652941663,0.999012655624892,-3.25644627341233,"AKAP1"
"DACH1",-1.08494937665429,6.52667850390957,-2.44717541064613,0.01687693422055,0.999012655624892,-3.27594553450565,"DACH1"
"PRKAR2B",1.00081607117201,6.02703947639551,2.44663957248667,0.016900037691706,0.999012655624892,-3.32427678294936,"PRKAR2B"
"ECM2",0.915351655799009,5.6791202517792,2.44537876817379,0.0169545110281234,0.999012655624892,-3.33738877325315,"ECM2"
"TRIM66",1.02906685434448,5.40013403380623,2.44490171548591,0.0169751631960878,0.999012655624892,-3.36965572689612,"TRIM66"
"TTLL4",0.992740929688278,4.57211514100742,2.44488316641385,0.0169759666622082,0.999012655624892,-3.46955751429394,"TTLL4"
"DLL4",-1.14133453570334,4.63269753866768,-2.44401113990871,0.0170137775870331,0.999012655624892,-3.46442942753289,"DLL4"
"MTMR8",0.981164687877251,4.93368066226599,2.44289896995987,0.0170621105837999,0.999012655624892,-3.42435784631373,"MTMR8"
"TSHZ1",-0.939730598529572,5.85517860664889,-2.44205911146283,0.0170986908837517,0.999012655624892,-3.32603460892761,"TSHZ1"
"SAMHD1",1.00053649377644,5.32533210860552,2.44060832459891,0.017162045912782,0.999012655624892,-3.38625185008051,"SAMHD1"
"PSME4",-0.82857420971142,7.27015110499905,-2.43885838059213,0.0172387447197568,0.999012655624892,-3.24426696733421,"PSME4"
"PDE7A",0.872050111235691,5.71109283949427,2.43690217824913,0.0173248470041614,0.999012655624892,-3.34892330337777,"PDE7A"
"TRIM38",0.911610391752394,5.6610743980252,2.43634127012321,0.0173496063346798,0.999012655624892,-3.35768106398165,"TRIM38"
"ZNF717",0.894811917193294,5.28864723568178,2.43616698022668,0.0173573062038131,0.999012655624892,-3.39241261269131,"ZNF717"
"BTG1",0.749097006752778,7.76507724773362,2.43328220345166,0.0174851966252846,0.999012655624892,-3.23046571602902,"BTG1"
"AFDN",-0.855138794794028,6.88679570487824,-2.43025834283001,0.0176201580653474,0.999012655624892,-3.29057431984123,"AFDN"
"ZNF69",0.977689869086834,4.84827554350726,2.42784636898414,0.0177284773682051,0.999012655624892,-3.4588830666493,"ZNF69"
"KCTD12",-1.04232143156696,6.50419784182494,-2.42769834645412,0.0177351442770998,0.999012655624892,-3.32532073406352,"KCTD12"
"PTPDC1",0.895667983787493,5.02271094910251,2.42602116090137,0.0178108413017162,0.999012655624892,-3.43001278562574,"PTPDC1"
"WBP1L",0.784956960573499,6.68308400303854,2.42388788396797,0.0179075409043437,0.999012655624892,-3.30664252158283,"WBP1L"
"ITGB1",0.67275187528243,8.70715836450468,2.42222366152965,0.0179833045151432,0.999012655624892,-3.19341811446064,"ITGB1"
"TOMM7",0.816104299074661,6.66295718935453,2.41970586593838,0.0180984720662641,0.999012655624892,-3.32605560248276,"TOMM7"
"GPRC5A",0.915698074556159,5.97044117682876,2.41935877080215,0.0181144003175234,0.999012655624892,-3.35599774998195,"GPRC5A"
"MTMR12",-0.911765613545818,5.62645302537784,-2.41900629564182,0.0181305882871275,0.999012655624892,-3.38633080958548,"MTMR12"
"SCN2A",-0.960141681727707,5.70803114631437,-2.41702445560035,0.0182218484602689,0.999012655624892,-3.3900308148798,"SCN2A"
"GNPDA1",0.895479988210804,4.85111909223076,2.41635687819176,0.0182526815496804,0.999012655624892,-3.46284415532606,"GNPDA1"
"CADM2",-0.867680182946583,7.6100798725085,-2.41556108268703,0.0182894975275834,0.999012655624892,-3.26201273611824,"CADM2"
"NR2F2",0.653998287321078,8.56157672188151,2.41555061628401,0.0182899821779711,0.999012655624892,-3.21885649769216,"NR2F2"
"IFI27",-0.936862171372498,6.79300158310549,-2.41448369819766,0.0183394464651749,0.999012655624892,-3.32518594167241,"IFI27"
"SLC2A1",-0.982483607160361,6.37320643256514,-2.4135327737197,0.018383633827795,0.999012655624892,-3.35284735228705,"SLC2A1"
"SAC3D1",1.00225892444111,4.60467202149787,2.40980110010545,0.0185579573511605,0.999012655624892,-3.50816740834247,"SAC3D1"
"STARD9",0.744742645528052,7.1680298936777,2.40884856316892,0.018602690690868,0.999012655624892,-3.2918489550365,"STARD9"
"NAP1L3",1.08332190780909,5.30550629642558,2.40403698714781,0.0188301291843133,0.999012655624892,-3.42839876987823,"NAP1L3"
"CYFIP2",0.819215370276009,6.49393939126252,2.40374567472123,0.0188439786404822,0.999012655624892,-3.33916916795019,"CYFIP2"
"ADH5",0.837711494728537,6.40125425826995,2.40212190696464,0.0189213419524325,0.999012655624892,-3.35700775358541,"ADH5"
"NUDT14",-0.973627207288256,4.46220429361699,-2.40000227905319,0.0190227569073581,0.999012655624892,-3.52584414206462,"NUDT14"
